loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,int_rate2,int_rate3
11025,11025,36,15.1,382.73,1.0,OTHER,40000.0,1.0,credit_card,NY,23.63,0.0,0.0,17.0,16168.0,35.0,10030.64,1530.6,994.36,536.24,0.151,15.1
24000,24000,36,10.99,785.62,5.0,MORTGAGE,107000.0,1.0,debt_consolidation,UT,16.97,0.0,0.0,14.0,25432.0,43.0,21712.89,3132.28,2287.11,845.17,0.1099,10.99
20000,20000,60,15.61,482.23,10.0,MORTGAGE,56000.0,1.0,debt_consolidation,TX,17.53,0.0,32.0,16.0,15421.0,39.0,19094.35,1928.74,905.65,1023.09,0.1561,15.61
15000,15000,60,23.1,423.72,10.0,MORTGAGE,53000.0,1.0,credit_card,WA,25.34,0.0,0.0,9.0,31082.0,15.0,14444.53,1694.28,555.47,1138.81,0.231,23.1
24000,24000,60,23.4,682.1,10.0,OTHER,80000.0,1.0,debt_consolidation,UT,10.52,0.0,0.0,11.0,19606.0,33.0,23118.4,2727.84,881.6,1846.24,0.23399999999999999,23.4
13000,13000,36,6.97,401.23,6.0,MORTGAGE,64000.0,1.0,debt_consolidation,TX,27.17,0.0,0.0,15.0,6090.0,25.0,11685.72,1604.92,1314.28,290.64,0.0697,6.97
5000,5000,36,21.0,188.38,5.0,OTHER,28000.0,1.0,debt_consolidation,AZ,27.64,0.0,0.0,9.0,5020.0,26.0,4586.05,753.0,413.95,339.05,0.21,21.0
4800,4800,36,7.62,149.58,0.0,MORTGAGE,57600.0,1.0,credit_card,SC,13.83,0.0,48.0,10.0,5876.0,28.0,4319.04,598.32,480.96,117.36,0.0762,7.62
23300,23300,60,20.2,619.91,10.0,MORTGAGE,53000.0,1.0,debt_consolidation,KS,25.83,0.0,80.0,9.0,19395.0,23.0,22366.08,2479.36,933.92,1545.44,0.20199999999999999,20.2
10000,10000,36,10.99,327.34,10.0,MORTGAGE,54000.0,1.0,credit_card,CA,1.69,0.0,42.0,7.0,4378.0,25.0,9047.85,1304.0,952.15,351.85,0.1099,10.99
2500,2500,36,9.25,79.8,5.0,RENT,50000.0,1.0,debt_consolidation,MA,7.8,0.0,0.0,10.0,3864.0,18.0,2256.08,317.88,243.92,73.96,0.0925,9.25
5000,5000,60,18.55,128.47,6.0,MORTGAGE,38000.0,1.0,debt_consolidation,IN,25.61,0.0,0.0,13.0,3197.0,42.0,4790.49,513.88,209.51,304.37,0.1855,18.55
20000,20000,60,15.61,482.23,5.0,RENT,64500.0,1.0,debt_consolidation,OK,24.73,0.0,48.0,16.0,26001.0,44.0,19094.53,1928.36,905.47,1022.89,0.1561,15.61
5000,5000,36,23.4,194.6,0.0,OTHER,56000.0,1.0,debt_consolidation,AR,25.14,0.0,0.0,19.0,7391.0,23.0,4600.19,778.2,399.81,378.39,0.23399999999999999,23.4
35000,35000,60,15.61,843.9,3.0,MORTGAGE,142000.0,1.0,debt_consolidation,FL,25.52,0.0,0.0,12.0,58426.0,36.0,33819.03,2531.52,1180.97,1350.55,0.1561,15.61
12000,12000,36,15.61,419.58,2.0,MORTGAGE,50625.0,1.0,debt_consolidation,KY,20.03,1.0,9.0,10.0,12745.0,16.0,10925.39,1678.24,1074.61,603.63,0.1561,15.61
8000,8000,36,16.2,282.05,0.0,OTHER,36000.0,1.0,debt_consolidation,TX,25.43,0.0,58.0,10.0,8289.0,22.0,7289.57,1128.2,710.43,417.77,0.162,16.2
2000,2000,36,10.99,65.47,2.0,RENT,32000.0,1.0,debt_consolidation,TX,21.45,0.0,0.0,11.0,2351.0,20.0,1809.83,260.44,190.17,70.27,0.1099,10.99
35000,35000,60,17.1,871.73,6.0,MORTGAGE,121000.0,1.0,debt_consolidation,NC,22.01,0.0,0.0,10.0,35528.0,25.0,33475.89,3486.92,1524.11,1962.81,0.171,17.1
20000,20000,60,19.52,524.56,7.0,MORTGAGE,90000.0,1.0,debt_consolidation,IN,22.08,0.0,0.0,13.0,6350.0,39.0,19185.41,2093.16,814.59,1278.57,0.19519999999999998,19.52
6400,6400,36,6.03,194.79,4.0,RENT,58500.0,1.0,credit_card,CA,17.44,0.0,0.0,6.0,14957.0,10.0,5909.65,584.37,490.35,94.02,0.0603,6.03
15000,15000,36,12.99,505.34,3.0,MORTGAGE,70000.0,1.0,debt_consolidation,CA,9.09,0.0,42.0,10.0,17973.0,24.0,13605.7,2021.36,1394.3,627.06,0.12990000000000002,12.99
28625,28625,60,21.0,774.41,10.0,OTHER,64000.0,1.0,credit_card,NY,28.31,0.0,33.0,6.0,23169.0,20.0,27502.06,3097.64,1122.94,1974.7,0.21,21.0
22000,22000,36,9.25,702.16,10.0,MORTGAGE,50000.0,1.0,credit_card,FL,24.05,0.0,0.0,9.0,23602.0,17.0,19851.81,2799.68,2148.19,651.49,0.0925,9.25
1200,1200,36,9.67,38.54,10.0,OTHER,58000.0,1.0,debt_consolidation,FL,5.23,0.0,0.0,11.0,14199.0,20.0,0.0,1215.332329,1200.0,15.33,0.0967,9.67
20000,20000,36,12.99,673.79,2.0,MORTGAGE,154000.0,1.0,debt_consolidation,PA,6.41,0.0,49.0,8.0,19558.0,24.0,18140.92,2695.16,1859.08,836.08,0.12990000000000002,12.99
15000,15000,36,9.99,483.94,8.0,MORTGAGE,72000.0,1.0,debt_consolidation,LA,27.12,0.0,30.0,9.0,26223.0,28.0,13549.52,1930.68,1450.48,480.2,0.0999,9.99
11000,11000,36,16.2,387.82,2.0,RENT,55000.0,1.0,other,IL,10.36,1.0,7.0,15.0,3327.0,40.0,10023.16,1551.28,976.84,574.44,0.162,16.2
5125,5125,36,21.0,193.09,0.0,MORTGAGE,30000.0,1.0,major_purchase,AL,22.04,0.0,0.0,8.0,5068.0,12.0,4700.41,772.36,424.59,347.77,0.21,21.0
14500,14500,36,15.1,503.36,10.0,RENT,103000.0,1.0,debt_consolidation,MD,13.21,1.0,11.0,11.0,30059.0,14.0,13192.16,2013.14,1307.84,705.3,0.151,15.1
10000,10000,60,18.55,256.94,8.0,RENT,40000.0,1.0,debt_consolidation,SD,24.24,0.0,39.0,13.0,5520.0,28.0,9581.01,1027.68,418.99,608.69,0.1855,18.55
15000,15000,36,13.67,510.27,6.0,MORTGAGE,71400.0,1.0,home_improvement,OH,11.5,0.0,0.0,6.0,20595.0,21.0,13619.51,2040.4,1380.49,659.91,0.1367,13.67
10400,10400,60,20.2,276.7,6.0,RENT,45894.0,1.0,debt_consolidation,CA,19.14,0.0,44.0,8.0,5504.0,24.0,9983.12,1106.71,416.88,689.83,0.20199999999999999,20.2
10000,10000,36,14.3,343.24,10.0,RENT,65000.0,1.0,credit_card,CA,6.57,0.0,0.0,14.0,5138.0,32.0,9322.0,1026.3,678.0,348.3,0.14300000000000002,14.3
5375,5375,36,19.52,198.45,1.0,OTHER,30000.0,1.0,other,NC,17.64,2.0,12.0,15.0,2766.0,22.0,4920.03,793.72,454.97,338.75,0.19519999999999998,19.52
18000,18000,60,15.61,434.01,3.0,MORTGAGE,71000.0,1.0,debt_consolidation,PA,25.45,0.0,0.0,9.0,40707.0,25.0,17184.83,1736.04,815.17,920.87,0.1561,15.61
16000,16000,36,6.03,486.97,10.0,OTHER,171600.0,1.0,car,CA,12.48,0.0,0.0,13.0,35893.0,34.0,14362.56,1946.52,1637.44,309.08,0.0603,6.03
21000,21000,60,22.4,584.79,0.0,MORTGAGE,68000.0,1.0,debt_consolidation,TX,12.12,0.0,36.0,8.0,2790.0,17.0,20207.68,2337.06,792.32,1544.74,0.22399999999999998,22.4
14500,14500,36,11.99,481.54,3.0,RENT,45000.0,1.0,credit_card,CA,14.32,0.0,0.0,5.0,14774.0,5.0,13133.27,1925.84,1366.73,559.11,0.1199,11.99
3000,3000,36,13.67,102.06,10.0,MORTGAGE,32000.0,1.0,credit_card,AZ,20.85,0.0,80.0,6.0,4174.0,17.0,2723.84,408.16,276.16,132.0,0.1367,13.67
10750,10750,36,15.61,375.88,5.0,MORTGAGE,60000.0,1.0,credit_card,OH,13.1,0.0,71.0,17.0,6569.0,30.0,9787.54,1503.08,962.46,540.62,0.1561,15.61
10000,10000,36,17.76,360.33,4.0,OTHER,40000.0,1.0,credit_card,OK,28.26,0.0,0.0,5.0,12414.0,14.0,9131.76,1441.12,868.24,572.88,0.1776,17.76
12000,12000,36,20.2,447.19,2.0,MORTGAGE,61000.0,1.0,other,GA,24.93,0.0,0.0,19.0,12048.0,32.0,10994.38,1788.44,1005.62,782.82,0.20199999999999999,20.2
10000,10000,60,16.2,244.25,1.0,MORTGAGE,47000.0,1.0,debt_consolidation,TN,25.84,0.0,0.0,39.0,17011.0,62.0,9554.1,976.94,445.9,531.04,0.162,16.2
18825,18825,36,19.52,695.01,2.0,RENT,100000.0,1.0,small_business,WA,14.38,1.0,10.0,27.0,5391.0,54.0,17231.6,2779.84,1593.4,1186.44,0.19519999999999998,19.52
15000,15000,36,10.99,491.01,10.0,RENT,41184.0,1.0,credit_card,CA,18.44,0.0,0.0,15.0,9242.0,21.0,13565.91,1964.04,1434.09,529.95,0.1099,10.99
35000,35000,36,17.1,1249.59,10.0,MORTGAGE,400000.0,1.0,credit_card,GA,6.04,0.0,0.0,23.0,42078.0,43.0,31933.7,4995.32,3066.3,1929.02,0.171,17.1
6000,6000,36,11.99,199.26,3.0,OTHER,45000.0,1.0,debt_consolidation,HI,32.21,0.0,41.0,7.0,20629.0,32.0,5434.44,796.92,565.56,231.36,0.1199,11.99
5000,5000,36,10.99,163.67,10.0,RENT,66914.0,1.0,other,AZ,5.54,2.0,17.0,6.0,3917.0,22.0,4643.12,491.01,356.88,134.13,0.1099,10.99
18550,18550,60,17.76,468.63,0.0,OTHER,42000.0,1.0,debt_consolidation,AL,33.83,2.0,5.0,13.0,5950.0,39.0,17756.25,1874.48,793.75,1080.73,0.1776,17.76
30000,30000,60,25.8,894.67,10.0,MORTGAGE,81500.0,1.0,small_business,GA,20.24,0.0,0.0,13.0,39238.0,22.0,28970.39,3572.64,1029.61,2543.03,0.258,25.8
10000,10000,36,17.76,360.33,6.0,RENT,41000.0,1.0,debt_consolidation,NY,18.68,0.0,39.0,20.0,7192.0,28.0,9131.76,1441.12,868.24,572.88,0.1776,17.76
3000,3000,36,19.2,110.28,0.0,RENT,24000.0,1.0,other,CA,29.45,0.0,51.0,6.0,4478.0,10.0,2744.91,441.0,255.09,185.91,0.192,19.2
16000,16000,36,6.03,486.97,10.0,MORTGAGE,155000.0,1.0,debt_consolidation,OK,13.01,0.0,0.0,11.0,12204.0,25.0,14774.93,1459.98,1225.07,234.91,0.0603,6.03
4725,4725,36,14.3,162.18,0.0,RENT,56000.0,1.0,debt_consolidation,MD,29.68,0.0,65.0,25.0,173.0,34.0,4295.26,646.64,429.74,216.9,0.14300000000000002,14.3
11500,11500,60,16.2,280.89,5.0,MORTGAGE,33000.0,1.0,debt_consolidation,SC,24.69,0.0,0.0,16.0,9200.0,24.0,11118.01,842.58,381.99,460.59,0.162,16.2
12000,12000,36,9.99,387.15,10.0,MORTGAGE,52000.0,1.0,credit_card,NC,25.49,1.0,11.0,19.0,17895.0,41.0,10402.07,1972.02,1597.93,374.09,0.0999,9.99
11000,11000,36,13.67,374.2,10.0,RENT,100000.0,1.0,debt_consolidation,TX,8.62,1.0,1.0,10.0,11127.0,23.0,9987.62,1496.32,1012.38,483.94,0.1367,13.67
7300,7300,36,15.1,253.42,8.0,RENT,70000.0,1.0,credit_card,MA,16.92,0.0,0.0,12.0,15461.0,30.0,0.0,7392.0,7300.0,92.0,0.151,15.1
3200,3200,36,7.62,99.72,1.0,RENT,37500.0,1.0,credit_card,CA,23.52,0.0,0.0,13.0,3574.0,24.0,2879.36,398.88,320.64,78.24,0.0762,7.62
24000,24000,60,11.99,533.75,1.0,MORTGAGE,75000.0,1.0,credit_card,SC,12.69,0.0,0.0,9.0,22584.0,29.0,22808.67,2131.04,1191.33,939.71,0.1199,11.99
20000,20000,60,17.1,498.13,8.0,MORTGAGE,100000.0,1.0,home_improvement,CA,7.53,0.0,43.0,9.0,7585.0,39.0,19129.08,1992.52,870.92,1121.6,0.171,17.1
1400,1400,36,15.1,48.61,0.0,RENT,21424.0,1.0,debt_consolidation,OH,7.62,0.0,0.0,8.0,725.0,16.0,0.0,1417.62,1400.0,17.62,0.151,15.1
4000,4000,36,15.1,138.86,7.0,RENT,24000.0,1.0,credit_card,MI,24.35,0.0,38.0,7.0,7071.0,17.0,3639.27,555.26,360.73,194.53,0.151,15.1
20000,20000,36,17.1,714.06,10.0,MORTGAGE,85000.0,1.0,other,TX,8.47,1.0,14.0,7.0,13726.0,23.0,18246.8,2856.12,1753.2,1102.92,0.171,17.1
18000,18000,36,6.03,547.84,10.0,MORTGAGE,110000.0,1.0,debt_consolidation,AZ,10.22,0.0,0.0,22.0,34777.0,46.0,16157.65,2190.12,1842.35,347.77,0.0603,6.03
8000,8000,36,17.76,288.26,10.0,MORTGAGE,79800.0,1.0,credit_card,TX,13.26,1.0,4.0,4.0,11027.0,13.0,7305.45,1152.84,694.55,458.29,0.1776,17.76
18000,18000,36,9.99,580.73,10.0,MORTGAGE,45000.0,1.0,debt_consolidation,AZ,22.29,1.0,7.0,17.0,16943.0,38.0,16254.84,2322.92,1745.16,577.76,0.0999,9.99
11125,11125,36,11.99,369.46,2.0,RENT,33000.0,1.0,credit_card,IL,19.74,1.0,23.0,7.0,19047.0,18.0,10076.43,1477.52,1048.57,428.95,0.1199,11.99
12000,12000,36,15.61,419.58,1.0,RENT,130000.0,1.0,credit_card,VA,12.04,0.0,57.0,10.0,13946.0,26.0,10925.57,1677.96,1074.43,603.53,0.1561,15.61
10625,10625,36,13.67,361.44,10.0,RENT,42000.0,1.0,debt_consolidation,IL,31.86,0.0,60.0,12.0,9197.0,48.0,9647.18,1445.24,977.82,467.42,0.1367,13.67
20000,20000,60,15.61,482.23,10.0,RENT,80000.0,1.0,debt_consolidation,PA,12.96,0.0,0.0,4.0,8792.0,30.0,19096.01,1925.2,903.99,1021.21,0.1561,15.61
20000,20000,60,15.61,482.23,3.0,MORTGAGE,70000.0,1.0,debt_consolidation,NY,15.24,2.0,10.0,15.0,23473.0,29.0,19094.32,1928.8,905.68,1023.12,0.1561,15.61
9800,9800,36,10.99,320.8,10.0,RENT,72000.0,1.0,debt_consolidation,NY,20.37,0.0,40.0,10.0,27669.0,16.0,8863.03,1283.2,936.97,346.23,0.1099,10.99
5000,5000,36,8.6,158.07,6.0,RENT,24000.0,1.0,debt_consolidation,CA,4.2,0.0,0.0,5.0,5026.0,11.0,4505.89,632.13,494.11,138.02,0.086,8.6
33425,33425,36,15.1,1160.33,2.0,MORTGAGE,75000.0,1.0,debt_consolidation,NC,19.25,0.0,0.0,7.0,26751.0,13.0,30410.22,4640.6,3014.78,1625.82,0.151,15.1
4000,4000,36,19.52,147.68,0.0,RENT,24000.0,1.0,debt_consolidation,MI,30.8,0.0,0.0,4.0,5520.0,7.0,3652.13,599.58,347.87,251.71,0.19519999999999998,19.52
30000,30000,60,15.61,723.34,10.0,MORTGAGE,74000.0,1.0,debt_consolidation,WA,5.16,0.0,43.0,7.0,19794.0,18.0,28987.77,2169.81,1012.23,1157.58,0.1561,15.61
20000,20000,60,10.99,434.75,10.0,MORTGAGE,55000.0,1.0,credit_card,OH,12.33,0.0,0.0,11.0,15510.0,23.0,18982.41,1734.48,1017.59,716.89,0.1099,10.99
3000,3000,36,21.0,113.03,0.0,MORTGAGE,43000.0,1.0,home_improvement,GA,24.59,0.0,0.0,7.0,3662.0,8.0,2751.71,451.64,248.29,203.35,0.21,21.0
2750,2750,36,14.3,94.39,10.0,MORTGAGE,25000.0,1.0,debt_consolidation,WV,10.32,0.0,73.0,9.0,4937.0,14.0,2499.6,376.78,250.4,126.38,0.14300000000000002,14.3
14400,14400,60,14.3,337.31,8.0,MORTGAGE,48000.0,1.0,debt_consolidation,GA,22.28,1.0,22.0,9.0,14106.0,34.0,13727.72,1344.24,672.28,671.96,0.14300000000000002,14.3
5000,5000,36,21.0,188.38,0.0,RENT,48000.0,1.0,debt_consolidation,FL,3.95,0.0,0.0,6.0,4148.0,14.0,4585.76,753.52,414.24,339.28,0.21,21.0
35000,35000,60,17.1,871.73,6.0,MORTGAGE,87000.0,1.0,debt_consolidation,GA,23.96,0.0,54.0,15.0,16300.0,32.0,33475.89,3486.92,1524.11,1962.81,0.171,17.1
10000,10000,60,19.52,262.28,4.0,RENT,30000.0,1.0,debt_consolidation,OK,25.16,0.0,0.0,6.0,7757.0,11.0,9697.27,784.26,302.73,481.53,0.19519999999999998,19.52
10000,10000,36,17.76,360.33,7.0,MORTGAGE,72000.0,1.0,debt_consolidation,TX,23.73,1.0,13.0,11.0,4112.0,19.0,9131.76,1441.12,868.24,572.88,0.1776,17.76
18100,18100,60,12.99,411.74,1.0,MORTGAGE,60000.0,1.0,debt_consolidation,AL,9.92,0.0,70.0,10.0,4314.0,36.0,17445.54,1235.22,654.46,580.76,0.12990000000000002,12.99
12000,12000,36,10.99,392.81,10.0,MORTGAGE,46000.0,1.0,debt_consolidation,NJ,17.37,0.0,0.0,11.0,13324.0,24.0,10856.98,1565.4,1143.02,422.38,0.1099,10.99
15000,15000,36,17.76,540.49,10.0,RENT,55000.0,1.0,credit_card,NY,26.64,1.0,9.0,7.0,12920.0,14.0,13697.48,2161.96,1302.52,859.44,0.1776,17.76
13000,13000,36,9.99,419.42,5.0,MORTGAGE,45000.0,1.0,debt_consolidation,AR,29.76,0.0,0.0,13.0,21625.0,29.0,11739.59,1677.68,1260.41,417.27,0.0999,9.99
35000,35000,36,12.99,1179.12,2.0,MORTGAGE,117000.0,1.0,debt_consolidation,CA,16.18,1.0,22.0,13.0,8981.0,44.0,31748.19,4714.28,3251.81,1462.47,0.12990000000000002,12.99
15000,15000,36,12.99,505.34,2.0,RENT,80000.0,1.0,debt_consolidation,VA,11.0,0.0,0.0,7.0,9005.0,13.0,13607.52,2018.72,1392.48,626.24,0.12990000000000002,12.99
21600,21600,60,10.99,469.53,10.0,OTHER,60000.0,1.0,debt_consolidation,NY,15.86,0.0,0.0,14.0,20163.0,41.0,20500.5,1874.07,1099.5,774.57,0.1099,10.99
15000,15000,60,21.7,411.73,6.0,MORTGAGE,42000.0,1.0,home_improvement,PA,16.17,0.0,0.0,4.0,10113.0,9.0,14570.89,1235.19,429.11,806.08,0.217,21.7
20000,20000,60,17.76,505.27,6.0,MORTGAGE,58000.0,1.0,credit_card,MD,29.15,1.0,8.0,15.0,29966.0,41.0,19144.37,2020.56,855.63,1164.93,0.1776,17.76
4000,4000,36,14.3,137.3,1.0,RENT,42000.0,1.0,credit_card,NJ,25.2,0.0,0.0,9.0,13879.0,15.0,3635.62,548.28,364.38,183.9,0.14300000000000002,14.3
30000,30000,60,21.0,811.61,1.0,MORTGAGE,100000.0,1.0,credit_card,NY,19.69,3.0,5.0,16.0,23277.0,45.0,28824.61,3242.27,1175.39,2066.88,0.21,21.0
25000,25000,60,11.99,555.99,10.0,MORTGAGE,65000.0,1.0,debt_consolidation,CT,21.2,0.0,0.0,22.0,32733.0,46.0,23759.59,2218.84,1240.41,978.43,0.1199,11.99
10000,10000,36,14.3,343.24,7.0,RENT,50380.0,1.0,credit_card,TX,22.01,0.0,0.0,13.0,10394.0,24.0,9088.41,1371.67,911.59,460.08,0.14300000000000002,14.3
3000,3000,36,20.2,111.8,0.0,MORTGAGE,85000.0,1.0,debt_consolidation,AZ,4.18,0.0,0.0,8.0,7508.0,14.0,2748.62,447.05,251.38,195.67,0.20199999999999999,20.2
16000,16000,36,12.99,539.03,10.0,RENT,76000.0,1.0,debt_consolidation,MI,26.01,1.0,15.0,13.0,25948.0,38.0,14513.52,2155.0,1486.48,668.52,0.12990000000000002,12.99
4000,4000,36,14.3,137.3,10.0,OTHER,56000.0,1.0,credit_card,OH,17.47,0.0,0.0,4.0,3764.0,13.0,3635.7,548.16,364.3,183.86,0.14300000000000002,14.3
23850,23850,36,8.6,754.0,7.0,MORTGAGE,62000.0,1.0,debt_consolidation,CA,15.66,0.0,0.0,11.0,7706.0,12.0,21492.79,3015.64,2357.21,658.43,0.086,8.6
14800,14800,36,15.1,513.78,7.0,OTHER,50000.0,1.0,credit_card,TX,25.99,0.0,44.0,7.0,12580.0,16.0,13465.5,2054.16,1334.5,719.66,0.151,15.1
12050,12050,36,16.2,424.84,2.0,RENT,50000.0,1.0,debt_consolidation,WA,17.62,0.0,0.0,10.0,14040.0,32.0,10979.91,1699.36,1070.09,629.27,0.162,16.2
10000,10000,60,15.1,238.43,3.0,MORTGAGE,84840.0,1.0,home_improvement,HI,11.03,0.0,0.0,7.0,10637.0,13.0,9657.94,715.29,342.06,373.23,0.151,15.1
20000,20000,36,12.99,673.79,3.0,RENT,110000.0,1.0,credit_card,WA,26.12,0.0,0.0,21.0,17285.0,56.0,18142.01,2693.57,1857.99,835.58,0.12990000000000002,12.99
10000,10000,60,17.1,249.07,10.0,OTHER,35000.0,1.0,debt_consolidation,KY,17.28,0.0,0.0,7.0,9640.0,15.0,9564.52,996.28,435.48,560.8,0.171,17.1
6000,6000,36,12.99,202.14,10.0,MORTGAGE,52000.0,1.0,credit_card,KY,10.68,0.0,0.0,5.0,5863.0,22.0,5442.78,807.81,557.22,250.59,0.12990000000000002,12.99
9000,9000,36,9.25,287.25,10.0,OTHER,53000.0,1.0,credit_card,MA,16.03,0.0,0.0,8.0,3867.0,20.0,8121.08,1145.46,878.92,266.54,0.0925,9.25
8400,8400,36,7.9,262.84,7.0,RENT,60000.0,1.0,debt_consolidation,VA,26.74,0.0,74.0,6.0,12229.0,48.0,7562.46,1050.28,837.54,212.74,0.079,7.9
11500,11500,36,10.99,376.45,10.0,MORTGAGE,75000.0,1.0,credit_card,FL,5.79,0.0,37.0,10.0,10077.0,19.0,10403.18,1502.11,1096.82,405.29,0.1099,10.99
9750,9750,36,13.67,331.68,8.0,OTHER,30000.0,1.0,debt_consolidation,NC,26.76,0.0,0.0,14.0,10919.0,18.0,8852.52,1326.48,897.48,429.0,0.1367,13.67
14675,14675,36,16.2,517.38,10.0,RENT,59000.0,1.0,debt_consolidation,FL,19.53,0.0,0.0,9.0,11033.0,33.0,13371.91,2069.4,1303.09,766.31,0.162,16.2
14125,14125,36,19.52,521.49,2.0,RENT,64000.0,1.0,debt_consolidation,SC,5.04,0.0,0.0,10.0,6649.0,10.0,12930.52,2083.86,1194.48,889.38,0.19519999999999998,19.52
11500,11500,60,16.2,280.89,0.0,MORTGAGE,42000.0,1.0,credit_card,SC,31.46,0.0,66.0,11.0,4852.0,34.0,10987.18,1123.53,512.82,610.71,0.162,16.2
4000,4000,36,18.55,145.72,10.0,RENT,100000.0,1.0,renewable_energy,LA,24.65,0.0,0.0,10.0,11533.0,36.0,3656.73,582.64,343.27,239.37,0.1855,18.55
15000,15000,60,16.24,366.69,0.0,MORTGAGE,48000.0,1.0,debt_consolidation,OH,17.83,1.0,7.0,23.0,13561.0,50.0,14836.31,366.68,163.69,202.99,0.1624,16.24
28100,28100,36,18.55,1023.66,10.0,MORTGAGE,63000.0,1.0,debt_consolidation,NC,19.03,0.0,0.0,13.0,16170.0,18.0,25687.8,4094.4,2412.2,1682.2,0.1855,18.55
16550,16550,36,17.1,590.88,4.0,MORTGAGE,50000.0,1.0,credit_card,IL,19.21,0.0,32.0,15.0,8976.0,39.0,15099.18,2363.52,1450.82,912.7,0.171,17.1
10000,10000,36,12.99,336.9,10.0,MORTGAGE,90000.0,1.0,debt_consolidation,NY,14.87,0.0,51.0,6.0,9618.0,11.0,9306.99,1010.13,693.01,317.12,0.12990000000000002,12.99
12000,12000,36,15.61,419.58,0.0,OTHER,110000.0,1.0,debt_consolidation,MD,12.98,0.0,43.0,20.0,9389.0,53.0,10926.8,1676.04,1073.2,602.84,0.1561,15.61
32000,32000,60,18.55,822.2,6.0,OTHER,92700.0,1.0,debt_consolidation,TX,20.23,0.0,51.0,8.0,48330.0,24.0,31002.51,2465.67,997.49,1468.18,0.1855,18.55
18000,18000,36,12.99,606.41,2.0,MORTGAGE,77500.0,1.0,debt_consolidation,MN,20.02,0.0,0.0,10.0,12477.0,45.0,16328.77,2422.84,1671.23,751.61,0.12990000000000002,12.99
12000,12000,36,15.61,419.58,3.0,RENT,75000.0,1.0,debt_consolidation,NJ,10.42,0.0,0.0,6.0,13638.0,12.0,11199.98,1257.57,800.02,457.55,0.1561,15.61
24000,24000,36,18.55,874.3,3.0,RENT,58000.0,1.0,credit_card,CA,13.97,0.0,0.0,5.0,13803.0,9.0,21939.74,3497.02,2060.26,1436.76,0.1855,18.55
12000,12000,60,26.06,359.72,4.0,MORTGAGE,106000.0,1.0,debt_consolidation,AL,20.4,1.0,11.0,10.0,14996.0,26.0,11696.14,1079.16,303.86,775.3,0.2606,26.06
20000,20000,60,16.2,488.49,9.0,RENT,72360.0,1.0,debt_consolidation,AZ,7.86,0.0,0.0,10.0,20797.0,35.0,19108.21,1953.9,891.79,1062.11,0.162,16.2
26000,26000,36,14.3,892.42,2.0,RENT,147000.0,1.0,debt_consolidation,CA,12.86,4.0,23.0,16.0,25576.0,42.0,23629.89,3566.32,2370.11,1196.21,0.14300000000000002,14.3
19200,19200,36,7.9,600.78,10.0,MORTGAGE,132000.0,1.0,debt_consolidation,TX,10.9,0.0,0.0,15.0,25782.0,36.0,17769.59,1799.67,1430.41,369.26,0.079,7.9
20800,20800,60,14.3,487.23,10.0,MORTGAGE,50000.0,1.0,debt_consolidation,IN,10.63,1.0,8.0,13.0,12339.0,23.0,19827.31,1944.87,972.69,972.18,0.14300000000000002,14.3
9550,9550,36,15.1,331.53,10.0,MORTGAGE,65000.0,1.0,debt_consolidation,CA,16.84,1.0,12.0,22.0,10621.0,38.0,8907.91,994.59,642.09,352.5,0.151,15.1
25000,25000,36,7.9,782.26,4.0,MORTGAGE,130000.0,1.0,home_improvement,PA,0.66,0.0,0.0,8.0,6905.0,20.0,22507.2,3126.01,2492.8,633.21,0.079,7.9
13000,13000,36,13.67,442.23,10.0,RENT,40000.0,1.0,debt_consolidation,AZ,15.21,2.0,9.0,8.0,14170.0,24.0,11803.49,1768.47,1196.51,571.96,0.1367,13.67
20000,20000,36,12.99,673.79,8.0,MORTGAGE,60000.0,1.0,credit_card,NJ,12.84,0.0,0.0,13.0,25124.0,16.0,18613.23,2021.37,1386.77,634.6,0.12990000000000002,12.99
3000,3000,60,24.08,86.45,4.0,RENT,49500.0,1.0,other,NC,23.52,1.0,23.0,5.0,1977.0,19.0,2891.83,345.68,108.17,237.51,0.2408,24.08
11700,11700,36,10.99,382.99,10.0,RENT,53000.0,1.0,debt_consolidation,GA,9.74,0.0,0.0,7.0,5843.0,17.0,10581.4,1531.96,1118.6,413.36,0.1099,10.99
19600,19600,36,9.99,632.35,1.0,MORTGAGE,110000.0,1.0,debt_consolidation,WV,14.24,0.0,0.0,11.0,17848.0,24.0,17699.71,2529.4,1900.29,629.11,0.0999,9.99
6250,6250,36,11.99,207.56,10.0,OTHER,111000.0,1.0,debt_consolidation,NY,9.18,2.0,4.0,13.0,5502.0,43.0,5660.88,830.12,589.12,241.0,0.1199,11.99
15000,15000,36,12.99,505.34,10.0,MORTGAGE,90000.0,1.0,debt_consolidation,MN,23.44,0.0,0.0,18.0,59772.0,32.0,13960.88,1514.62,1039.12,475.5,0.12990000000000002,12.99
12000,12000,60,15.61,289.34,9.0,MORTGAGE,38500.0,1.0,debt_consolidation,OK,11.91,0.0,58.0,8.0,6073.0,18.0,11457.21,1155.95,542.79,613.16,0.1561,15.61
